ano,cobertura,doses,vacina_id,estado_uf,estado_cod_ibge
2014,90.82,44647,22,PI,22
2014,74.69,35252,23,PI,22
2015,48.14,40035,1,PI,22
2015,85.86,38148,2,PI,22
2014,101.5,122634,21,CE,23
2014,155.19,178484,22,CE,23
2014,133.27,162815,23,CE,23
2015,103.85,143187,1,CE,23
2015,111.14,133419,2,CE,23
2015,48.53,71702,3,CE,23
2014,91.05,38895,21,RN,24
2014,128.32,51807,22,RN,24
2014,104.46,42808,23,RN,24
2015,72.96,49471,1,RN,24
2015,100.2,42417,2,RN,24
2014,85.77,47202,21,PB,25
2014,124.62,68318,22,PB,25
2014,89.06,49363,23,PB,25
2015,67.88,60091,1,PB,25
2015,99.26,53225,2,PB,25
2014,88.84,120880,21,PE,26
2014,124.02,153334,22,PE,26
2014,96.42,131231,23,PE,26
2015,71.83,155633,1,PE,26
2015,104.9,146627,2,PE,26
2014,87.88,45163,21,AL,27
2014,120.46,59405,22,AL,27
2014,91.32,47587,23,AL,27
2015,90.38,53637,1,AL,27
2015,97.48,48074,2,AL,27
2015,35.52,21574,3,AL,27
2014,101.76,32186,20,SE,28
2014,94.1,31182,21,SE,28
2014,120.14,32280,22,SE,28
2014,101.88,27900,23,SE,28
2015,105.42,36212,1,SE,28
2014,88.7,183871,21,BA,29
2014,117.3,241164,22,BA,29
2014,87.4,192179,23,BA,29
2015,85.11,208964,1,BA,29
2015,95.66,191316,2,BA,29
2015,32.65,81475,3,BA,29
2014,112.88,238400,21,MG,31
2014,130.15,283759,22,MG,31
2014,107.11,227900,23,MG,31
2015,95.65,264798,1,MG,31
2015,114.79,261152,2,MG,31
2014,99.79,48581,21,ES,32
2014,117.46,57811,22,ES,32
2014,110.71,51574,23,ES,32
2015,94.88,55311,1,ES,32
2015,111.95,54213,2,ES,32
2015,64.02,32347,3,ES,32
2014,86.46,183653,21,RJ,33
2014,123.92,250650,22,RJ,33
2014,107.72,214926,23,RJ,33
2015,119,257521,1,RJ,33
2015,106.99,223193,2,RJ,33
2014,109.21,607903,20,SP,35
2014,99.08,550164,21,SP,35
2014,114.81,647565,22,SP,35
2014,113.42,591245,23,SP,35
2015,83.94,624356,1,SP,35
2014,87.52,131819,21,PR,41
2014,111.52,174494,22,PR,41
2014,94.04,143301,23,PR,41
2015,107.32,164553,1,PR,41
2015,107.74,158250,2,PR,41
2014,105.98,89312,20,SC,42
2014,95.22,81474,21,SC,42
2014,114.96,99601,22,SC,42
2014,102.03,82893,23,SC,42
2015,99.04,98908,1,SC,42
2014,106.84,134514,20,RS,43
2014,93.29,111666,21,RS,43
2014,117.81,149696,22,RS,43
2014,99.61,125214,23,RS,43
2015,103.77,146604,1,RS,43
2015,105.52,129555,2,RS,43
2014,142.67,47975,21,MS,50
2014,175.25,60731,22,MS,50
2014,145.82,48617,23,MS,50
2015,124.13,54808,1,MS,50
2015,140.06,50012,2,MS,50
2014,98.28,45175,21,MT,51
2014,130.02,61842,22,MT,51
2014,111.87,51618,23,MT,51
2015,103.27,57884,1,MT,51
2015,111.27,53942,2,MT,51
2015,48.32,22084,3,MT,51
2014,87.48,79755,21,GO,52
2014,125.2,113883,22,GO,52
2014,99.63,86006,23,GO,52
2015,103.05,99737,1,GO,52
2015,106.71,90390,2,GO,52
2014,87.27,37961,21,DF,53
2015,0,1354,4,AC,12
2015,18.89,2913,5,AC,12
2015,71.13,11344,6,AC,12
2015,76.25,12458,7,AC,12
2015,82.18,14058,8,AC,12
2015,0,5628,4,AM,13
2015,43.71,40933,5,AM,13
2015,81.21,72957,6,AM,13
2015,95.44,77075,7,AM,13
2015,93.84,75079,8,AM,13
2015,76.4,79718,9,AM,13
2015,32.55,4715,3,RR,14
2015,0,597,4,RR,14
2015,41.5,5640,5,RR,14
2015,79.99,10117,6,RR,14
2015,101.97,10611,7,RR,14
2015,0,7648,4,PA,15
2015,16.41,20073,5,PA,15
2015,67.39,80230,6,PA,15
2015,82.18,102633,7,PA,15
2015,85.67,102358,8,PA,15
2015,0,1005,4,AP,16
2015,21.18,8439,5,AP,16
2015,60.56,12045,6,AP,16
2015,81.73,13875,7,AP,16
2015,80.39,13448,8,AP,16
2015,18.98,3990,3,TO,17
2015,0,778,4,TO,17
2015,12.61,3674,5,TO,17
2015,87.58,20074,6,TO,17
2015,95.3,22783,7,TO,17
2015,107.2,24102,8,TO,17
2015,0,8937,4,MA,21
2015,42.54,54476,5,MA,21
2015,84.41,100111,6,MA,21
2015,94.3,105276,7,MA,21
2015,95.93,105580,8,MA,21
2015,19.12,6984,3,PI,22
2015,0,2220,4,PI,22
2015,22.35,9083,5,PI,22
2015,77.81,34417,6,PI,22
2015,88.37,40411,7,PI,22
2015,86.28,38229,8,PI,22
2015,0,4608,4,CE,23
2015,69.6,93061,5,CE,23
2015,1.37,439,6,CE,23
2015,102.92,127748,7,CE,23
2015,111.88,135750,8,CE,23
2015,88.5,120668,9,CE,23
2015,34,19346,3,RN,24
2015,0,4310,4,RN,24
2015,49.83,25805,5,RN,24
2015,4.11,171,6,RN,24
2015,95.82,41096,7,RN,24
2015,0,2549,4,PB,25
2015,30.84,18308,5,PB,25
2015,8.98,208,6,PB,25
2015,96.1,47379,7,PB,25
2015,99.93,54100,8,PB,25
2015,0,9532,4,PE,26
2015,59.65,93646,5,PE,26
2015,2.62,669,6,PE,26
2015,101.42,136575,7,PE,26
2015,105.55,147601,8,PE,26
2015,0,5224,4,AL,27
2015,51.48,23740,5,AL,27
2015,2.47,252,6,AL,27
2015,99.76,51467,7,AL,27
2015,98.64,48570,8,AL,27
2015,33.52,13470,3,SE,28
2015,0,1388,4,SE,28
2015,45.03,17283,5,SE,28
2015,5.11,117,6,SE,28
2015,98.2,32709,7,SE,28
2015,0,15345,4,BA,29
2015,37.23,84507,5,BA,29
2015,84.27,169155,6,BA,29
2015,94.11,191761,7,BA,29
2015,95.95,189742,8,BA,29
2015,72.15,177065,9,BA,29
2015,0,10336,4,MG,31
2015,28.25,77162,5,MG,31
2015,103.22,235287,6,MG,31
2015,115.53,259480,7,MG,31
2015,114.87,261106,8,MG,31
2015,0,2241,4,ES,32
2015,60.19,30710,5,ES,32
2015,0.69,205,6,ES,32
2015,111.31,50851,7,ES,32
2015,113.7,54695,8,ES,32
2015,88.19,50896,9,ES,32
2015,52.95,121769,3,RJ,33
2015,0,15162,4,RJ,33
2015,46.78,103780,5,RJ,33
2015,5.43,1132,6,RJ,33
2015,103.61,223032,7,RJ,33
2015,111.81,232435,8,RJ,33
2015,59.65,373155,3,SP,35
2015,0,7635,4,SP,35
2015,62.33,365979,5,SP,35
2015,75.52,120323,6,SP,35
2015,108.69,625722,7,SP,35
2015,29.93,58634,3,PR,41
2015,0,7120,4,PR,41
2015,28.06,45998,5,PR,41
2015,97.36,119911,6,PR,41
2015,115.16,164522,7,PR,41
2015,108.41,158665,8,PR,41
2015,34.75,44184,3,SC,42
2015,0,3214,4,SC,42
2015,35.01,38882,5,SC,42
2015,75.48,24261,6,SC,42
2015,107.66,92640,7,SC,42
2015,25.79,35011,3,RS,43
2015,0,8710,4,RS,43
2015,22.77,36651,5,RS,43
2015,81.1,77969,6,RS,43
2015,110.91,136017,7,RS,43
2015,105.92,129898,8,RS,43
2015,0,2767,4,MS,50
2015,44.3,21657,5,MS,50
2015,120.91,45976,6,MS,50
2015,134.08,47590,7,MS,50
2015,140.56,50314,8,MS,50
2015,0,2567,4,MT,51
2015,60.93,28049,5,MT,51
2015,103.02,50317,6,MT,51
2015,109.05,52709,7,MT,51
2015,111.55,54065,8,MT,51
2015,0,7724,4,GO,52
2015,22.12,24013,5,GO,52
2015,91.65,80326,6,GO,52
2015,103.31,85863,7,GO,52
2015,0,1577,4,DF,53
2015,92.59,15082,10,AC,12
2015,56.78,9852,11,AC,12
2015,80.98,13823,12,AC,12
2015,74.82,12332,13,AC,12
2015,58.1,10106,14,AC,12
2015,92.06,74848,10,AM,13
2015,81.7,63614,11,AM,13
2015,92.9,74608,12,AM,13
2015,80.36,66665,13,AM,13
2015,81.23,62351,14,AM,13
2015,100.89,82643,15,AM,13
2015,33.61,8025,9,RR,14
2015,93.73,10301,10,RR,14
2015,84.82,9576,11,RR,14
2015,95.37,10449,12,RR,14
2015,82.96,9708,13,RR,14
2015,72.53,113481,9,PA,15
2015,88.12,106422,10,PA,15
2015,70.08,85786,11,PA,15
2015,85.09,101667,12,PA,15
2015,71.6,83903,13,PA,15
2015,71.87,85643,14,PA,15
2015,83.12,13921,10,AP,16
2015,67.97,11414,11,AP,16
2015,79.8,13276,12,AP,16
2015,60.26,10850,13,AP,16
2015,64.62,10248,14,AP,16
2015,80.23,22740,9,TO,17
2015,103.09,23797,10,TO,17
2015,88.9,20046,11,TO,17
2015,105.59,23789,12,TO,17
2015,99.26,22638,13,TO,17
2015,92.92,20816,14,TO,17
2015,97.06,106088,10,MA,21
2015,81.37,88355,11,MA,21
2015,95.61,105101,12,MA,21
2015,88.55,96367,13,MA,21
2015,81.53,87783,14,MA,21
2015,38.83,37603,9,PI,22
2015,90.71,40575,10,PI,22
2015,79.95,35371,11,PI,22
2015,85.82,38073,12,PI,22
2015,86,38230,13,PI,22
2015,110.82,137481,10,CE,23
2015,103.34,126573,11,CE,23
2015,111.08,133285,12,CE,23
2015,110.61,132852,13,CE,23
2015,105.36,127673,14,CE,23
2015,113.82,142023,15,CE,23
2015,59.61,44109,9,RN,24
2015,102.25,44488,10,RN,24
2015,96.36,40225,11,RN,24
2015,99.91,42316,12,RN,24
2015,99.24,41586,13,RN,24
2015,54,49507,9,PB,25
2015,99.32,53530,10,PB,25
2015,89.59,44255,11,PB,25
2015,99.18,53170,12,PB,25
2015,99.2,52319,13,PB,25
2015,93.81,46104,14,PB,25
2015,60.63,123371,9,PE,26
2015,103.09,144977,10,PE,26
2015,95.7,132802,11,PE,26
2015,104.86,146484,12,PE,26
2015,102.78,142920,13,PE,26
2015,100.63,50025,10,AL,27
2015,89.51,39704,11,AL,27
2015,97.28,47975,12,AL,27
2015,94.01,46344,13,AL,27
2015,90.86,44181,14,AL,27
2015,97.63,49472,15,AL,27
2015,99.26,37846,9,SE,28
2015,96.66,31813,10,SE,28
2015,87.76,29506,11,SE,28
2015,97.24,32147,12,SE,28
2015,97.09,31809,13,SE,28
2015,95.91,190437,10,BA,29
2015,86.17,171008,11,BA,29
2015,95.43,188837,12,BA,29
2015,93.56,183279,13,BA,29
2015,87.52,167770,14,BA,29
2015,94.53,193804,15,BA,29
2015,114.43,267308,10,MG,31
2015,106.24,239776,11,MG,31
2015,114.61,260372,12,MG,31
2015,113.48,260864,13,MG,31
2015,108.67,243338,14,MG,31
2015,111.55,53905,10,ES,32
2015,107.12,49426,11,ES,32
2015,111.74,53885,12,ES,32
2015,112.32,54053,13,ES,32
2015,108.51,50934,14,ES,32
2015,85.45,196200,9,RJ,33
2015,109.86,232938,10,RJ,33
2015,96.51,201872,11,RJ,33
2015,106.87,222275,12,RJ,33
2015,99.6,210601,13,RJ,33
2015,72.64,565192,9,SP,35
2015,104.33,602510,10,SP,35
2015,100.18,576854,11,SP,35
2015,104.55,600910,12,SP,35
2015,105.31,610492,13,SP,35
2015,60.78,141684,9,PR,41
2015,108.19,160049,10,PR,41
2015,98.65,142149,11,PR,41
2015,107.65,157702,12,PR,41
2015,106.77,157641,13,PR,41
2015,103.33,152983,14,PR,41
2015,91.12,89150,9,SC,42
2015,114.35,97492,10,SC,42
2015,106,90847,11,SC,42
2015,111.34,93957,12,SC,42
2015,111.39,95267,13,SC,42
2015,61.92,116798,9,RS,43
2015,107.87,135052,10,RS,43
2015,97.16,115796,11,RS,43
2015,105.16,129002,12,RS,43
2015,105.1,127925,13,RS,43
2015,98.44,115023,14,RS,43
2015,107.36,49000,9,MS,50
2015,140.66,50943,10,MS,50
2015,121.78,44946,11,MS,50
2015,139.91,49850,12,MS,50
2015,137.4,49585,13,MS,50
2015,90.61,53387,9,MT,51
2015,111.69,54538,10,MT,51
2015,100.48,48459,11,MT,51
2015,111.25,53897,12,MT,51
2015,106.55,51673,13,MT,51
2015,99.43,47566,14,MT,51
2015,106.93,91622,10,GO,52
2015,93.54,79806,11,GO,52
2015,106.5,89862,12,GO,52
2015,101.96,85138,13,GO,52
2015,60.32,9858,17,AC,12
2015,78.42,14038,18,AC,12
2015,48.73,8389,19,AC,12
2015,83,14244,20,AC,12
2015,65.75,10668,21,AC,12
2015,83.51,65440,17,AM,13
2015,85.02,70088,18,AM,13
2015,69.86,61059,19,AM,13
2015,91.8,73584,20,AM,13
2015,81.66,62047,21,AM,13
2015,101.48,12131,15,RR,14
2015,87.49,10712,17,RR,14
2015,88.94,10175,18,RR,14
2015,94.32,9997,19,RR,14
2015,96.83,10547,20,RR,14
2015,78.7,100218,15,PA,15
2015,61.68,81713,17,PA,15
2015,83.17,100802,18,PA,15
2015,45.59,52521,19,PA,15
2015,82.63,100992,20,PA,15
2015,67.66,84137,21,PA,15
2015,60.22,11473,17,AP,16
2015,81.97,12913,18,AP,16
2015,41.46,11158,19,AP,16
2015,74.46,12684,20,AP,16
2015,68.87,11458,21,AP,16
2015,101.84,23434,15,TO,17
2015,81.72,18532,17,TO,17
2015,104.4,23556,18,TO,17
2015,46.11,12574,19,TO,17
2015,99.88,23317,20,TO,17
2015,102.37,114681,15,MA,21
2015,78.37,88419,17,MA,21
2015,95.04,104001,18,MA,21
2015,71.39,82616,19,MA,21
2015,94.94,103358,20,MA,21
2015,82.09,91665,21,MA,21
2015,83.56,37555,15,PI,22
2015,57.08,28207,17,PI,22
2015,88.07,39671,18,PI,22
2015,47.7,22382,19,PI,22
2015,85.85,39496,20,PI,22
2015,103.74,131352,17,CE,23
2015,111.04,134420,18,CE,23
2015,99.98,117957,19,CE,23
2015,112.16,133112,20,CE,23
2015,102.82,121721,21,CE,23
2015,103.91,45611,15,RN,24
2015,90.86,38603,17,RN,24
2015,100.06,41980,18,RN,24
2015,81.26,37339,19,RN,24
2015,103.86,44619,20,RN,24
2015,98.89,54630,15,PB,25
2015,83.72,42962,17,PB,25
2015,99.38,52577,18,PB,25
2015,60.87,32957,19,PB,25
2015,96.59,51608,20,PB,25
2015,86.88,41597,21,PB,25
2015,107.6,154539,15,PE,26
2015,94.33,137385,17,PE,26
2015,103.02,142499,18,PE,26
2015,89.54,121399,19,PE,26
2015,104.48,144476,20,PE,26
2015,85.97,42512,17,AL,27
2015,95.71,47294,18,AL,27
2015,84.94,42617,19,AL,27
2015,101.35,50335,20,AL,27
2015,90.6,45856,21,AL,27
2015,95.64,32066,15,SE,28
2015,87.71,29625,17,SE,28
2015,97.24,31704,18,SE,28
2015,69.43,25530,19,SE,28
2015,94.46,31639,20,SE,28
2015,78.88,171018,17,BA,29
2015,93.96,179460,18,BA,29
2015,67.46,149607,19,BA,29
2015,96.34,189302,20,BA,29
2015,85.5,171128,21,BA,29
2015,112.2,251113,15,MG,31
2015,90.02,219340,17,MG,31
2015,114.15,263444,18,MG,31
2015,63.89,170732,19,MG,31
2015,106.44,256371,20,MG,31
2015,105.58,236901,21,MG,31
2015,111.59,53760,15,ES,32
2015,104.17,48340,17,ES,32
2015,110.29,53006,18,ES,32
2015,98.27,46453,19,ES,32
2015,111.13,53406,20,ES,32
2015,110.3,239545,15,RJ,33
2015,92.36,196253,17,RJ,33
2015,107.3,221365,18,RJ,33
2015,91.76,202650,19,RJ,33
2015,107.17,226008,20,RJ,33
2015,87.84,187517,21,RJ,33
2015,105.73,608995,15,SP,35
2015,99.38,551508,17,SP,35
2015,101.99,592573,18,SP,35
2015,102.12,578198,19,SP,35
2015,104.97,587991,20,SP,35
2015,104.07,151676,15,PR,41
2015,83.73,129397,17,PR,41
2015,106.39,155347,18,PR,41
2015,64.7,116304,19,PR,41
2015,102.37,153978,20,PR,41
2015,96.77,132588,21,PR,41
2015,108.51,91982,15,SC,42
2015,76.84,74733,17,SC,42
2015,114.03,96274,18,SC,42
2015,77.61,72467,19,SC,42
2015,108.54,93644,20,SC,42
2015,101.77,126057,15,RS,43
2015,87.58,105534,17,RS,43
2015,106.25,128389,18,RS,43
2015,59.23,84686,19,RS,43
2015,100.93,129601,20,RS,43
2015,92.82,111024,21,RS,43
2015,140.64,50903,15,MS,50
2015,113.04,42275,17,MS,50
2015,136.76,49771,18,MS,50
2015,77.86,29916,19,MS,50
2015,136.01,49302,20,MS,50
2015,110.3,54467,15,MT,51
2015,92.9,45927,17,MT,51
2015,109.87,52637,18,MT,51
2015,87.36,40650,19,MT,51
2015,109.67,53406,20,MT,51
2015,101.41,47717,21,MT,51
2015,102.42,90823,15,GO,52
2015,82.47,74190,17,GO,52
2015,105.74,91869,18,GO,52
2015,54.08,59898,19,GO,52
2015,100.13,87146,20,GO,52
2015,74.92,33347,15,DF,53
2015,53.64,8795,23,AC,12
2016,67.1,16939,1,AC,12
2016,75.15,12807,2,AC,12
2016,12.49,1338,3,AC,12
2016,3.91,1275,4,AC,12
2015,96.8,75246,22,AM,13
2015,72.09,61643,23,AM,13
2016,76.77,77405,1,AM,13
2016,72.53,66540,2,AM,13
2016,33.98,34594,3,AM,13
2015,112.4,11717,22,RR,14
2015,94.29,9985,23,RR,14
2016,51.92,11985,1,RR,14
2016,92.4,10178,2,RR,14
2016,39.4,5575,3,RR,14
2015,84.27,99975,22,PA,15
2015,55.7,63636,23,PA,15
2016,79.96,116950,1,PA,15
2016,74.88,96115,2,PA,15
2016,17.09,19655,3,PA,15
2016,2.32,8054,4,PA,15
2015,82,13962,22,AP,16
2015,57.98,11708,23,AP,16
2016,74.27,18473,1,AP,16
2016,75.49,15064,2,AP,16
2016,27.52,8474,3,AP,16
2015,100.83,22826,22,TO,17
2015,61.04,14782,23,TO,17
2016,98.96,24749,1,TO,17
2016,100.09,21982,2,TO,17
2016,34.37,4795,3,TO,17
2015,91.34,103727,22,MA,21
2015,75.75,85256,23,MA,21
2016,81.07,105284,1,MA,21
2016,76.9,85650,2,MA,21
2016,23.03,33084,3,MA,21
2016,2.45,6943,4,MA,21
2015,83.81,37693,22,PI,22
2015,67.1,29197,23,PI,22
2016,44.53,40198,1,PI,22
2016,88.36,37840,2,PI,22
2016,25.42,7855,3,PI,22
2015,109.27,138462,22,CE,23
2015,102.27,117413,23,CE,23
2016,98.13,139925,1,CE,23
2016,107.23,143579,2,CE,23
2016,48.79,76021,3,CE,23
2016,2.44,4888,4,CE,23
2015,98.57,44370,22,RN,24
2015,85.35,37322,23,RN,24
2016,58.89,42931,1,RN,24
2016,78.51,36732,2,RN,24
2016,21.2,14626,3,RN,24
2015,97.18,53237,22,PB,25
2015,75.03,36633,23,PB,25
2016,59.98,55952,1,PB,25
2016,90.87,50425,2,PB,25
2016,29.77,16267,3,PB,25
2016,2.04,1950,4,PB,25
2015,100.31,138301,22,PE,26
2015,92.83,123533,23,PE,26
2016,63.41,141871,1,PE,26
2016,97.82,135457,2,PE,26
2016,43.12,70603,3,PE,26
2015,100.03,51794,22,AL,27
2015,86.16,42876,23,AL,27
2016,91.76,54341,1,AL,27
2016,91.8,43904,2,AL,27
2016,40.84,21386,3,AL,27
2016,3.41,4240,4,AL,27
2015,93.1,31485,22,SE,28
2015,82.54,27705,23,SE,28
2016,100.13,33372,1,SE,28
2016,90.24,28148,2,SE,28
2016,29.18,7266,3,SE,28
2015,91.51,183161,22,BA,29
2015,76.13,159507,23,BA,29
2016,66.69,171411,1,BA,29
2016,76.22,158448,2,BA,29
2016,21.35,54969,3,BA,29
2015,112.07,258863,22,MG,31
2015,79.44,185820,23,MG,31
2016,85.75,238423,1,MG,31
2016,103.97,248728,2,MG,31
2016,27.41,67049,3,MG,31
2015,108.04,53572,22,ES,32
2015,102.8,47317,23,ES,32
2016,89.21,51190,1,ES,32
2016,101.18,52126,2,ES,32
2016,57.27,28172,3,ES,32
2016,2.33,2723,4,ES,32
2015,107.33,235935,22,RJ,33
2015,92.41,200114,23,RJ,33
2016,103.74,248215,1,RJ,33
2016,96.87,226793,2,RJ,33
2016,47.29,122322,3,RJ,33
2016,4.32,14345,4,RJ,33
2015,98.91,598150,22,SP,35
2015,101.77,564656,23,SP,35
2016,81.48,590146,1,SP,35
2016,100.77,556464,2,SP,35
2016,27.12,165304,3,SP,35
2015,103.9,154866,22,PR,41
2015,79.71,122902,23,PR,41
2016,97.7,150470,1,PR,41
2016,100.58,146619,2,PR,41
2016,40.05,49474,3,PR,41
2015,106.93,92872,22,SC,42
2015,88.65,75178,23,SC,42
2016,88.91,94536,1,SC,42
2016,103.77,90783,2,SC,42
2016,26.49,31843,3,SC,42
2015,101.84,124096,22,RS,43
2015,79.28,98021,23,RS,43
2016,95.27,135316,1,RS,43
2016,102.76,126682,2,RS,43
2016,34.74,37447,3,RS,43
2015,129.37,47590,22,MS,50
2015,97.97,33847,23,MS,50
2016,86.21,46745,1,MS,50
2016,100.5,43629,2,MS,50
2016,30.68,17884,3,MS,50
2015,104.52,52293,22,MT,51
2015,93.19,42674,23,MT,51
2016,91.76,54535,1,MT,51
2016,107.59,53927,2,MT,51
2016,39.23,19014,3,MT,51
2016,3.45,2916,4,MT,51
2015,103.23,89826,22,GO,52
2015,72.72,64541,23,GO,52
2016,94.48,92058,1,GO,52
2016,98.96,84705,2,GO,52
2016,43.95,41645,3,GO,52
2015,67.58,30078,22,DF,53
2016,15.65,1716,5,AC,12
2016,66.42,10981,6,AC,12
2016,61.97,10314,7,AC,12
2016,80.22,13921,8,AC,12
2016,30.32,29587,5,AM,13
2016,65.26,61220,6,AM,13
2016,65.59,54959,7,AM,13
2016,88.45,86374,8,AM,13
2016,59.72,69276,9,AM,13
2016,77.16,66825,10,AM,13
2016,40.41,6201,5,RR,14
2016,80.32,9764,6,RR,14
2016,77.7,8097,7,RR,14
2016,93.41,10257,8,RR,14
2016,36.25,8878,9,RR,14
2016,17.99,20327,5,PA,15
2016,66.96,85356,6,PA,15
2016,64.56,80028,7,PA,15
2016,81.34,109374,8,PA,15
2016,58.08,79210,9,PA,15
2016,29.59,8976,5,AP,16
2016,68.6,14844,6,AP,16
2016,73.63,14130,7,AP,16
2016,83.02,16169,8,AP,16
2016,54.58,13966,9,AP,16
2016,2.26,1039,4,TO,17
2016,20.81,2872,5,TO,17
2016,91.45,19269,6,TO,17
2016,87.74,18863,7,TO,17
2016,122.8,26588,8,TO,17
2016,73.65,19313,9,TO,17
2016,22.52,34032,5,MA,21
2016,69.27,80169,6,MA,21
2016,59.55,66055,7,MA,21
2016,92.11,102236,8,MA,21
2016,64.13,83307,9,MA,21
2016,80.01,89389,10,MA,21
2016,26.4,8912,5,PI,22
2016,80.33,34309,6,PI,22
2016,69.82,28894,7,PI,22
2016,95.58,42196,8,PI,22
2016,38.83,33022,9,PI,22
2016,60.35,90370,5,CE,23
2016,1.44,548,6,CE,23
2016,92.72,121011,7,CE,23
2016,115.93,160783,8,CE,23
2016,84.12,124521,9,CE,23
2016,109.4,149151,10,CE,23
2016,24.84,16589,5,RN,24
2016,4.85,140,6,RN,24
2016,66.06,30380,7,RN,24
2016,82.39,40156,8,RN,24
2016,45.71,34668,9,RN,24
2016,31.88,17863,5,PB,25
2016,11.1,222,6,PB,25
2016,79.79,43110,7,PB,25
2016,98.76,55799,8,PB,25
2016,51.64,43307,9,PB,25
2016,48.99,76478,5,PE,26
2016,2.78,688,6,PE,26
2016,79.59,109541,7,PE,26
2016,107.43,148329,8,PE,26
2016,56.83,121529,9,PE,26
2016,46.83,23183,5,AL,27
2016,2.39,230,6,AL,27
2016,75.58,37727,7,AL,27
2016,106.94,51031,8,AL,27
2016,71.2,42161,9,AL,27
2016,96.1,46410,10,AL,27
2016,2.39,1304,4,SE,28
2016,33.99,8160,5,SE,28
2016,3.15,115,6,SE,28
2016,80.19,23531,7,SE,28
2016,90.58,28228,8,SE,28
2016,20.72,51298,5,BA,29
2016,70.42,141520,6,BA,29
2016,61.7,123412,7,BA,29
2016,81.49,170722,8,BA,29
2016,56.31,145967,9,BA,29
2016,78.23,158361,10,BA,29
2016,24.43,46183,5,MG,31
2016,97.33,229374,6,MG,31
2016,88.3,210850,7,MG,31
2016,114.62,280934,8,MG,31
2016,61.33,203016,9,MG,31
2016,53.18,27507,5,ES,32
2016,0.7,222,6,ES,32
2016,89.84,44120,7,ES,32
2016,128.84,66473,8,ES,32
2016,79.51,45109,9,ES,32
2016,102.26,53108,10,ES,32
2016,40.92,99141,5,RJ,33
2016,3.14,516,6,RJ,33
2016,83.59,182006,7,RJ,33
2016,118.78,280413,8,RJ,33
2016,77.54,200436,9,RJ,33
2016,2.46,25191,4,SP,35
2016,27.34,151585,5,SP,35
2016,73.69,115491,6,SP,35
2016,75.32,396825,7,SP,35
2016,114.23,688424,8,SP,35
2016,31.99,29548,5,PR,41
2016,92.76,108059,6,PR,41
2016,85.83,120612,7,PR,41
2016,118.14,167394,8,PR,41
2016,55.06,120944,9,PR,41
2016,102.71,149571,10,PR,41
2016,2.43,2888,4,SC,42
2016,24.02,25465,5,SC,42
2016,76.36,25436,6,SC,42
2016,91.55,77870,7,SC,42
2016,128.78,112914,8,SC,42
2016,31.09,35491,5,RS,43
2016,86.43,86644,6,RS,43
2016,87.79,104245,7,RS,43
2016,122.66,158268,8,RS,43
2016,55.19,104091,9,RS,43
2016,35.08,20558,5,MS,50
2016,92.04,41293,6,MS,50
2016,85.49,36620,7,MS,50
2016,105.02,45205,8,MS,50
2016,76.3,43314,9,MS,50
2016,42.44,21108,5,MT,51
2016,99.12,50347,6,MT,51
2016,87.76,44243,7,MT,51
2016,113.03,59756,8,MT,51
2016,78.72,50746,9,MT,51
2016,107.49,54038,10,MT,51
2016,31.44,28620,5,GO,52
2016,90.22,79319,6,GO,52
2016,83.66,72104,7,GO,52
2016,116.14,104749,8,GO,52
2016,77.61,68409,9,GO,52
2016,85.71,38271,5,DF,53
2016,69.7,12464,11,AC,12
2016,75.13,12789,12,AC,12
2016,87.75,14507,13,AC,12
2016,59.33,9923,14,AC,12
2016,71.96,12167,15,AC,12
2016,86.92,71764,11,AM,13
2016,72.49,66490,12,AM,13
2016,82.33,71341,13,AM,13
2016,71.95,64254,14,AM,13
2016,68.84,61556,15,AM,13
2016,60.89,55055,17,AM,13
2016,90.88,10856,10,RR,14
2016,105.25,12746,11,RR,14
2016,92.4,10178,12,RR,14
2016,109.28,11173,13,RR,14
2016,91.96,9642,14,RR,14
2016,81.07,106061,11,PA,15
2016,74.88,96109,12,PA,15
2016,84.64,108496,13,PA,15
2016,67.87,85547,14,PA,15
2016,71.21,90485,15,PA,15
2016,93.25,14711,11,AP,16
2016,75.49,15064,12,AP,16
2016,88.68,16850,13,AP,16
2016,77.04,12155,14,AP,16
2016,69.51,7721,15,AP,16
2016,103.84,23052,10,TO,17
2016,122.09,27331,11,TO,17
2016,100.09,21982,12,TO,17
2016,108.92,24268,13,TO,17
2016,93.6,20996,14,TO,17
2016,97.36,21142,15,TO,17
2016,83.05,89876,11,MA,21
2016,76.85,85437,12,MA,21
2016,85.5,94337,13,MA,21
2016,71.22,78784,14,MA,21
2016,74.24,81118,15,MA,21
2016,101.9,44659,11,PI,22
2016,88.36,37837,12,PI,22
2016,92.37,39522,13,PI,22
2016,82.04,36063,14,PI,22
2016,82.18,33867,15,PI,22
2016,118.87,150706,11,CE,23
2016,107.06,143334,12,CE,23
2016,112.94,153979,13,CE,23
2016,106.69,144181,14,CE,23
2016,105.91,138737,15,CE,23
2016,93.53,113591,17,CE,23
2016,82.39,38249,10,RN,24
2016,91.3,42445,11,RN,24
2016,78.45,36705,12,RN,24
2016,87.16,40604,13,RN,24
2016,75.15,35192,14,RN,24
2016,104.22,52039,11,PB,25
2016,90.84,50352,12,PB,25
2016,97.23,53795,13,PB,25
2016,85.89,44304,14,PB,25
2016,88.52,49156,15,PB,25
